phase,A1_actionId,C_actionId,EV,A1_playerId,A1_spinId,C_spinId,count,train_winrate,usage_rate
late,2,5,0.4203494618395662,115,1,1,2,0.5,0.09523809523809523
late,10,13,0.2702253471919504,7,2,1,2,0.0,0.3333333333333333
late,1,1,0.6294307699558146,12,1,1,2,0.5,0.15384615384615385
late,13,13,0.23477220955527392,33,1,1,2,0.0,0.4
late,1,13,0.2887005484900853,7,1,1,2,0.0,0.3333333333333333
late,5,6,0.4821650200674029,70,1,1,2,0.5,0.05405405405405406
late,2,13,0.21044596768907606,158,1,3,2,0.0,0.4
late,4,2,0.4883100780672828,92,4,1,2,0.5,0.5
late,10,2,0.5100350674683592,7,2,1,2,0.5,0.3333333333333333
late,11,5,0.5208084293808328,122,3,1,2,0.5,0.125
late,1,13,0.025292845901388628,57,1,0,2,0.0,0.028169014084507043
late,2,2,0.5403591216747297,7,1,1,2,0.5,0.4
late,11,13,0.1679576312693909,115,2,3,2,0.0,0.11764705882352941
late,10,13,0.010055081872014534,65,2,0,2,0.0,1.0
late,11,7,0.5170328797524967,76,2,1,2,1.0,0.2857142857142857
late,2,6,0.4824015621778312,76,1,1,2,1.0,0.5
late,3,13,0.1718172452478059,139,3,3,2,0.5,0.4
late,1,11,0.5793694565398734,57,1,2,2,1.0,0.028169014084507043
late,11,11,0.5152868397791761,122,2,2,2,1.0,0.05555555555555555
late,10,13,0.00855072703179639,86,2,0,2,0.0,0.2857142857142857
late,4,8,0.3287639737209858,132,1,3,2,0.0,0.18181818181818182
late,13,6,0.45711546879688925,28,3,3,2,1.0,0.5
late,11,7,0.49914290795332206,136,2,3,2,0.5,0.046511627906976744
late,3,3,0.6364840821905223,52,2,2,2,1.0,0.5
late,4,1,0.5565436980514322,132,1,1,2,0.0,0.18181818181818182
late,11,6,0.5276796581629778,72,3,1,2,0.5,0.1
late,13,13,0.013355672210112204,129,3,0,2,0.0,0.08333333333333333
late,7,5,0.5269525785778154,136,3,1,2,0.5,0.3333333333333333
late,6,3,0.5874572168735835,52,3,2,2,1.0,0.6666666666666666
late,4,1,0.4719196114770559,92,1,1,2,0.5,0.15384615384615385
late,5,13,0.23035517386070703,3,1,1,2,0.0,0.1111111111111111
late,13,13,0.2149683173961329,86,1,1,2,0.5,0.3333333333333333
late,13,5,0.4815052252711312,122,3,1,2,1.0,0.08695652173913043
late,5,13,0.18495479042492383,92,1,3,2,0.0,0.09090909090909091
late,11,1,0.4383429491905372,24,2,1,2,0.0,1.0
late,5,5,0.4985099601430725,34,3,1,2,0.0,0.2857142857142857
late,2,2,0.011626409473576283,33,1,0,2,0.0,0.4
late,13,13,0.17182013370219285,115,3,3,2,0.0,0.5
late,2,2,0.5668655423974283,111,1,1,2,0.5,0.2
late,6,1,0.5454286364459605,122,1,1,2,1.0,0.09090909090909091
late,10,2,0.5405949662098362,21,3,1,2,0.5,0.14285714285714285
late,14,14,0.23278308370667636,7,1,1,2,0.0,1.0
late,0,1,0.8480080506681107,158,5,1,2,1.0,0.5
late,2,6,0.5176466781526446,50,1,3,2,0.5,0.08
late,10,13,0.00854132664053709,130,5,0,2,0.0,0.4
late,10,6,0.48562826710444906,130,5,3,2,0.0,0.4
late,1,1,0.5138116609947093,65,1,1,2,0.5,0.5
late,10,10,0.5211924038424649,50,2,2,2,0.5,0.15384615384615385
late,5,13,0.266772489824969,76,1,1,2,0.0,0.6666666666666666
late,1,10,0.3937244994055291,136,1,3,2,0.5,0.0061162079510703364
late,4,5,0.41760770021600013,115,1,1,2,0.5,0.3333333333333333
late,10,1,0.5698802300526706,96,5,1,2,0.5,0.5
late,2,1,0.5179621524305557,65,1,1,2,0.0,0.2857142857142857
late,5,1,0.5140630297688861,72,1,1,2,0.5,0.07692307692307693
late,1,5,0.5146093643572843,33,1,1,2,0.5,0.2222222222222222
late,11,11,0.49717344869370883,7,2,2,2,1.0,1.0
late,1,2,0.5517649744942178,35,1,1,2,0.5,0.1111111111111111
late,10,13,0.18740399911713182,86,2,3,2,0.0,0.2857142857142857
late,4,2,0.4510352115535111,86,1,1,2,0.0,0.2857142857142857
late,4,13,0.21827831869943112,73,1,1,2,0.0,0.2857142857142857
late,10,2,0.4894310564244777,158,2,1,2,0.5,0.3333333333333333
late,11,1,0.5089977437579486,73,2,1,2,0.0,0.6666666666666666
late,1,2,0.5907007206672156,111,1,1,2,0.5,0.028169014084507043
late,13,13,0.17873021760873234,3,1,1,2,0.0,0.5
late,13,5,0.503133709739713,50,3,1,2,1.0,0.3333333333333333
late,11,6,0.570562924513442,136,3,3,2,0.5,0.13333333333333333
late,10,6,0.5206171687086842,96,2,3,2,0.5,0.016666666666666666
late,13,5,0.416211579918362,115,3,1,2,0.5,0.5
late,6,9,0.6643750956833469,53,2,5,2,1.0,0.08
late,11,13,0.19446897878431915,72,2,3,2,0.0,0.04081632653061224
late,1,6,0.5551700250624106,111,1,3,2,0.0,0.028169014084507043
late,1,8,0.36177715048720144,104,1,3,2,0.5,0.2857142857142857
late,4,2,0.5323194216554137,7,1,1,2,0.5,0.6666666666666666
late,11,5,0.49569743192947835,72,3,1,2,0.0,0.1
late,10,13,0.11626180497248617,24,3,3,2,0.0,1.0
late,13,2,0.5357442351487882,21,3,1,2,1.0,0.07407407407407407
late,6,2,0.45890558600959075,73,1,1,2,1.0,0.2222222222222222
late,10,6,0.5708120229985078,21,2,3,2,1.0,0.03225806451612903
late,1,5,0.45673700297732295,16,1,1,1,1.0,0.125
late,10,13,0.17914299802278685,16,2,3,1,0.0,0.25
late,4,6,0.539919294144086,16,4,1,1,1.0,1.0
late,13,1,0.4870587380076378,6,3,1,1,1.0,0.25
late,4,5,0.5131512335509336,6,4,3,1,1.0,1.0
late,4,2,0.556780777636761,149,1,1,1,1.0,0.25
late,12,14,0.23709037643636585,41,2,3,1,0.0,1.0
late,3,13,0.2080466745818856,6,3,3,1,0.0,0.125
late,6,2,0.01396348401577579,117,1,0,1,0.0,0.5
late,5,1,0.5541594241569466,41,1,1,1,1.0,1.0
late,4,6,0.5577066192913999,117,4,1,1,0.0,1.0
late,11,1,0.437989082648413,24,3,1,1,0.0,1.0
late,6,13,0.2795303329529626,119,1,1,1,0.0,0.5
late,10,1,0.015707047578943967,132,2,0,1,0.0,0.04
late,1,13,0.18814164305011244,16,1,3,1,0.0,0.125
late,7,5,0.4564801837861208,16,1,1,1,0.0,0.25
late,6,2,0.5085887483081664,117,1,1,1,1.0,0.5
late,6,13,0.008145748395851297,92,1,0,1,0.0,0.038461538461538464
late,7,13,0.2575989946938331,41,3,3,1,1.0,0.5
late,13,2,0.46017402332832535,98,3,1,1,0.0,0.3333333333333333
late,2,2,0.013337672916854466,136,1,0,1,0.0,0.0038910505836575876
late,6,5,0.3813461031871456,24,1,1,1,0.0,0.3333333333333333
late,4,1,0.507955131230081,92,4,1,1,1.0,0.25
late,13,13,0.2510464463834137,136,3,1,1,0.0,0.011904761904761904
late,4,6,0.018664767735949002,153,4,0,1,0.0,0.05
late,7,10,0.4122611373256996,136,1,2,1,1.0,0.03125
late,3,3,0.5806537488752987,3,1,1,1,0.0,1.0
late,10,2,0.5617921143853398,153,3,1,1,0.0,0.14285714285714285
late,14,14,0.1915912042123471,3,1,1,1,0.0,0.3333333333333333
late,6,13,0.012776866373535516,136,1,0,1,0.0,0.024390243902439025
late,10,13,0.008661191749946362,92,2,0,1,0.0,0.058823529411764705
late,6,13,0.01972006568176933,41,3,0,1,0.0,1.0
late,13,6,0.47307593421527816,98,3,1,1,0.0,0.3333333333333333
late,11,10,0.43257996219981554,92,2,2,1,0.0,0.2
late,11,13,0.16937188583247884,16,2,3,1,1.0,0.25
late,3,5,0.5163627838879855,6,3,3,1,0.0,0.125
late,1,5,0.5265322454647376,41,1,3,1,1.0,0.16666666666666666
late,1,2,0.4853828671038472,16,1,1,1,1.0,0.125
late,13,13,0.14878345214108268,24,3,3,1,0.0,0.2
late,1,5,0.413624092838065,24,1,1,1,0.0,0.3333333333333333
late,1,10,0.40125307271194366,119,1,2,1,0.0,0.5
late,7,2,0.4700328123229959,16,1,1,1,1.0,0.25
late,10,6,0.5276870930535332,136,3,1,1,0.0,0.07142857142857142
late,10,13,0.14898922498763692,16,3,3,1,0.0,1.0
late,1,6,0.46082909386717036,98,1,1,1,0.0,0.08333333333333333
late,11,1,0.5585338962459215,16,3,1,1,0.0,1.0
late,11,1,0.010064231908030774,16,2,0,1,0.0,0.25
late,10,5,0.4785177556759603,6,2,3,1,0.0,0.3333333333333333
late,11,1,0.5849898223802267,117,3,1,1,1.0,0.3333333333333333
late,5,5,0.49140615085478023,6,3,3,1,0.0,1.0
late,13,2,0.013327586034789764,136,3,0,1,0.0,0.011904761904761904
late,11,2,0.46728314150718064,92,2,1,1,0.0,0.2
late,5,13,0.02022825015451914,41,3,0,1,0.0,0.5
late,10,2,0.4492817406977904,110,3,1,1,1.0,1.0
late,1,13,0.21727767106626902,58,1,3,1,0.0,0.25
late,4,2,0.5128745942911491,58,4,1,1,1.0,1.0
late,8,2,0.5101162459640601,104,3,1,1,0.0,0.3333333333333333
late,4,2,0.5144922749233175,110,4,1,1,1.0,0.25
late,8,3,0.5423680639246807,152,1,1,1,1.0,0.25
late,10,13,0.016248197831001527,119,3,0,1,0.0,1.0
late,1,5,0.5459458718971513,41,1,1,1,1.0,0.16666666666666666
late,10,3,0.538547842540351,6,2,3,1,0.0,0.3333333333333333
late,13,13,0.185298913601293,98,3,3,1,0.0,0.3333333333333333
late,13,1,0.4080095528399532,24,3,1,1,1.0,0.2
late,5,2,0.5683085788538061,149,1,1,1,0.0,0.3333333333333333
late,10,1,0.011262517681994275,58,2,0,1,0.0,0.25
late,1,5,0.4803253262842442,58,1,1,1,0.0,0.25
late,6,2,0.47012532344240804,110,1,1,1,0.0,0.07692307692307693
late,13,1,0.49589395617073007,138,5,1,1,1.0,1.0
late,6,5,0.01044279934054605,110,1,0,1,0.0,0.07692307692307693
late,4,5,0.5646243654795335,132,4,1,1,1.0,0.1
late,11,1,0.013032309511351288,138,2,0,1,0.0,0.0625
late,13,5,0.44370383331570434,58,3,1,1,0.0,1.0
late,3,3,0.5664401617924207,6,1,3,1,1.0,1.0
late,5,2,0.501440780334679,58,1,1,1,0.0,0.5
late,2,1,0.465430838868248,24,1,1,1,0.0,1.0
late,6,5,0.445821134154428,58,1,1,1,1.0,0.1111111111111111
late,1,14,0.18869372676245058,159,1,3,1,1.0,0.25
late,14,3,0.5060869377560414,6,3,3,1,1.0,1.0
late,1,13,0.22181148031989079,110,1,3,1,1.0,0.07142857142857142
late,2,1,0.5041563080731453,58,1,1,1,0.0,0.25
late,5,5,0.5622478777882697,41,3,3,1,1.0,0.5
late,5,5,0.5660803505185751,153,1,1,1,1.0,0.3333333333333333
late,2,5,0.45475283855464016,58,1,1,1,0.0,0.25
late,2,14,0.2333249698407566,138,1,1,1,1.0,0.1
late,10,1,0.47662338300324847,58,2,1,1,0.0,0.25
late,5,2,0.5088601548978977,110,1,1,1,1.0,0.1
late,1,6,0.4131008265756159,24,1,1,1,1.0,0.3333333333333333
late,5,13,0.20329848164197153,58,1,3,1,0.0,0.5
late,5,5,0.5499166361319996,149,1,1,1,1.0,0.3333333333333333
late,8,9,0.4365248613647248,95,3,2,1,0.0,1.0
late,4,13,0.25310919676378574,149,1,3,1,0.0,0.25
late,4,5,0.4991155341469251,110,4,1,1,1.0,0.25
late,5,3,0.5328884286521895,152,1,1,1,0.0,1.0
late,14,14,0.2900970684482232,153,1,1,1,1.0,0.3333333333333333
late,6,2,0.5419661017118894,104,3,1,1,0.0,0.2
late,1,1,0.01256819622970907,136,1,0,1,0.0,0.0030581039755351682
late,5,5,0.018215567793891635,64,1,0,1,0.0,0.025
late,6,5,0.013455908570381698,136,1,0,1,0.0,0.024390243902439025
late,9,9,0.4944577727872474,152,2,1,1,0.0,0.05
late,6,3,0.529822883355166,6,3,3,1,0.0,0.3333333333333333
late,4,2,0.6302577386395778,64,4,1,1,0.0,0.2
late,14,14,0.019472351084239968,153,1,0,1,0.0,0.3333333333333333
late,7,13,0.020109127517967663,41,3,0,1,0.0,0.5
late,11,2,0.49879644312745414,138,3,1,1,0.0,0.2
late,10,5,0.445867978295163,16,2,1,1,0.0,0.25
late,11,5,0.48655876713489715,138,3,1,1,0.0,0.2
late,11,1,0.4898549211428225,16,2,1,1,1.0,0.25
late,13,13,0.27315507593973515,41,3,3,1,0.0,1.0
late,6,6,0.39495991635403516,24,1,1,1,0.0,0.3333333333333333
late,1,13,0.24725121069249936,41,1,3,1,0.0,0.16666666666666666
late,11,10,0.44007553592592474,16,2,2,1,1.0,0.25
late,10,13,0.23128604523642118,6,2,3,1,0.0,0.3333333333333333
late,5,1,0.5660320572503312,132,3,1,1,0.0,0.25
late,4,5,0.4914667203494547,101,1,1,1,0.0,0.03125
late,6,2,0.5709887095302117,101,3,1,1,0.0,0.07692307692307693
late,10,13,0.02134771080235359,41,2,0,1,0.0,0.3333333333333333
late,11,4,0.5353116562811085,138,2,4,1,0.0,0.0625
late,13,3,0.49635465805052165,6,3,3,1,0.0,0.25
late,7,6,0.5615083335292718,153,1,1,1,1.0,0.09090909090909091
late,8,6,0.5196230533888143,104,3,3,1,1.0,0.3333333333333333
late,4,2,0.5872208799329185,153,1,1,1,0.0,1.0
late,4,6,0.5580823792584516,136,4,1,1,1.0,0.3333333333333333
late,3,3,0.6493905392243807,138,1,1,1,0.0,1.0
late,5,6,0.49393212096055134,72,3,3,1,0.0,1.0
late,10,1,0.5785967130382315,132,5,1,1,1.0,0.5
late,4,13,0.15085090116883487,6,3,3,1,0.0,1.0
late,10,11,0.46598116608383144,72,2,2,1,0.0,0.02
late,10,1,0.4319896039350825,24,2,1,1,1.0,0.5
late,1,14,0.22755397014574655,41,1,3,1,1.0,0.16666666666666666
late,7,13,0.25689891161160633,72,3,2,1,0.0,1.0
late,6,13,0.24358155553232227,119,4,3,1,1.0,1.0
late,2,5,0.5446538148000978,41,1,1,1,1.0,1.0
late,6,13,0.2370633704631329,152,1,1,1,0.0,1.0
late,12,14,0.13742645155013847,15,2,3,1,0.0,0.16666666666666666
late,4,13,0.3042459770720889,64,1,1,1,0.0,0.1111111111111111
late,10,5,0.5178356429888089,145,2,3,1,1.0,0.08333333333333333
late,13,3,0.5945778103666627,153,3,3,1,1.0,0.014492753623188406
late,4,13,0.24637983392013052,69,1,1,1,0.0,0.09090909090909091
late,3,1,0.6632876246102382,153,3,1,1,0.0,0.2
late,10,5,0.3945319391414597,160,2,3,1,0.0,0.045454545454545456
late,10,13,0.2606455016516886,145,2,3,1,0.0,0.08333333333333333
late,5,5,0.3969722661456859,83,1,3,1,0.0,0.5
late,5,3,0.569604745024142,145,3,3,1,1.0,0.25
late,13,10,0.30159296401424973,160,3,3,1,0.0,0.25
late,14,12,0.3772800180931986,15,3,2,1,1.0,0.5
late,1,13,0.007130256060099433,160,1,0,1,0.0,0.08333333333333333
late,10,13,0.36111505510432457,101,5,1,1,0.0,1.0
late,11,7,0.5092906871814203,69,2,1,1,1.0,0.1111111111111111
late,10,13,0.01320626430725507,69,2,0,1,0.0,0.02857142857142857
late,13,3,0.536022904699011,25,3,1,1,1.0,0.1
late,6,1,0.44828683218845666,160,3,1,1,1.0,0.25
late,4,5,0.4622138250074702,98,1,1,1,1.0,1.0
late,7,2,0.5752581828465131,21,1,1,1,1.0,0.047619047619047616
late,5,13,0.14757611007444268,164,2,3,1,0.0,0.5
late,12,5,0.3547158657936574,164,2,2,1,0.0,0.058823529411764705
late,5,12,0.5717345843996678,82,3,2,1,1.0,0.16666666666666666
late,5,3,0.4074181505870586,164,2,3,1,0.0,0.5
late,4,13,0.31244514652322847,112,1,1,1,0.0,0.25
late,13,2,0.5502160656714055,64,1,1,1,0.0,0.0625
late,13,2,0.5567157616614173,112,1,1,1,1.0,0.05
late,12,1,0.43427729082449873,160,2,1,1,0.0,1.0
late,1,6,0.5482870457481008,25,1,1,1,1.0,0.07692307692307693
late,10,5,0.5838154532552681,112,3,1,1,1.0,1.0
late,3,5,0.5579727021316759,145,3,3,1,0.0,0.25
late,11,1,0.5503258761227889,25,2,1,1,0.0,0.3333333333333333
late,6,6,0.5106276208568766,119,1,1,1,1.0,0.5
late,12,12,0.008305171944316523,15,2,0,1,0.0,0.16666666666666666
late,1,11,0.5225590237810485,153,2,2,1,1.0,1.0
late,10,2,0.015773503378628234,25,3,0,1,0.0,1.0
late,13,13,0.21387869634168372,153,1,3,1,0.0,1.0
late,1,3,0.5132802039851206,15,1,3,1,1.0,0.3333333333333333
late,5,12,0.35943035966939113,15,1,2,1,0.0,1.0
late,4,13,0.2613942870607221,109,1,1,1,0.0,0.25
late,6,3,0.6563368719850639,145,3,3,1,1.0,1.0
late,8,13,0.25194683735529705,152,1,1,1,0.0,0.25
late,1,13,0.016048645444442497,25,1,0,1,0.0,0.07692307692307693
late,6,5,0.43013618145805965,160,3,4,1,1.0,0.25
late,10,13,0.286776840821816,119,2,1,1,0.0,0.16666666666666666
late,5,1,0.016025583005975414,145,3,0,1,0.0,0.25
late,3,13,0.28975630586763607,145,3,2,1,0.0,0.25
late,12,1,0.41612421525714366,15,2,1,1,1.0,0.16666666666666666
late,10,3,0.6124591722183632,153,2,3,1,1.0,0.05
late,11,5,0.5316042852745761,69,2,1,1,1.0,0.1111111111111111
late,9,8,0.3705500033048041,152,2,3,1,1.0,0.05
late,11,10,0.4425363222367557,100,2,3,1,0.0,1.0
late,6,10,0.41868051800092765,148,1,2,1,1.0,0.1
late,7,3,0.45531786725194706,160,3,2,1,1.0,0.5
late,1,5,0.43321637353283776,145,1,3,1,0.0,1.0
late,5,13,0.1944674999124109,15,3,2,1,0.0,1.0
late,13,7,0.3538584662140253,160,3,3,1,1.0,0.25
late,13,1,0.5133752153045698,145,3,1,1,0.0,1.0
late,12,5,0.5269602043387331,82,1,2,1,0.0,1.0
late,1,13,0.27200978343851473,25,1,3,1,0.0,0.07692307692307693
late,1,13,0.23414639999439757,119,1,1,1,0.0,0.5
late,1,14,0.31810034835536766,153,1,1,1,0.0,0.014705882352941176
late,5,1,0.5715812697091879,145,3,1,1,0.0,0.25
late,1,5,0.6097420250907353,101,4,1,1,1.0,1.0
late,4,1,0.5540833640596249,101,4,3,1,1.0,0.14285714285714285
late,1,5,0.4501540572116167,98,1,1,1,0.0,0.08333333333333333
late,11,2,0.5305233988484593,25,2,1,1,1.0,0.3333333333333333
late,4,1,0.5943619169550727,64,1,1,1,0.0,0.1111111111111111
late,14,1,0.008364291762835983,15,3,0,1,0.0,0.5
late,1,2,0.020620849805321112,153,1,0,1,0.0,0.014705882352941176
late,13,1,0.5366944878575357,25,3,1,1,0.0,0.1
late,1,2,0.4735003808540254,98,1,1,1,1.0,0.08333333333333333
late,2,5,0.48300772412212667,145,1,3,1,0.0,1.0
late,13,13,0.16103232825293826,98,1,3,1,0.0,0.5
late,6,6,0.02061394896747726,153,3,0,1,0.0,1.0
late,10,3,0.5644312459547333,119,2,1,1,1.0,0.16666666666666666
late,10,2,0.5282740838793508,25,2,1,1,0.0,0.3333333333333333
late,13,3,0.5106337455518664,100,1,1,1,1.0,0.25
late,5,3,0.4549807067414765,160,3,2,1,1.0,1.0
late,11,14,0.2813033311213901,153,2,1,1,0.0,0.058823529411764705
late,5,13,0.015218845830979514,145,3,0,1,0.0,0.25
late,11,13,0.21634408315443487,25,2,3,1,0.0,0.3333333333333333
late,10,13,0.3099997499391197,21,2,2,1,1.0,0.016129032258064516
late,10,5,0.4028534033622545,83,3,1,1,1.0,0.5
late,6,1,0.5522905242729261,132,1,1,1,1.0,0.16666666666666666
late,8,8,0.2534307992527562,83,3,3,1,0.0,1.0
late,10,10,0.6021975331635047,159,2,5,1,1.0,0.08333333333333333
late,10,8,0.4090712338405044,132,2,3,1,0.0,0.04
late,7,5,0.5174991722677692,109,1,1,1,1.0,1.0
late,2,14,0.008334972378572046,83,1,0,1,0.0,0.3333333333333333
late,1,6,0.484706921624019,98,3,3,1,0.0,1.0
late,11,1,0.5504332753888979,117,2,1,1,1.0,1.0
late,11,13,0.22970079988043227,153,3,3,1,1.0,0.3333333333333333
late,13,6,0.5093535436266884,117,3,1,1,0.0,0.1111111111111111
late,10,13,0.1547272876393902,83,5,3,1,1.0,0.5
late,2,8,0.22145324123887403,83,1,3,1,0.0,0.3333333333333333
late,5,6,0.6215687680863814,101,3,3,1,1.0,0.1111111111111111
late,11,11,0.5190612755725135,109,2,2,1,0.0,0.3333333333333333
late,1,13,0.19447485574019896,83,1,3,1,0.0,0.16666666666666666
late,8,1,0.5212842077439567,83,1,1,1,1.0,1.0
late,2,6,0.368698287553665,83,1,3,1,0.0,0.3333333333333333
late,2,2,0.5156863541414507,98,3,1,1,1.0,1.0
late,13,2,0.4967850721682809,109,1,1,1,0.0,0.16666666666666666
late,10,1,0.5112026388565648,21,3,3,1,1.0,0.07142857142857142
late,10,13,0.20387888761788328,117,2,3,1,0.0,1.0
late,5,1,0.6412767018095293,101,3,1,1,1.0,0.1111111111111111
late,2,6,0.4313039180325054,92,1,1,1,0.0,0.045454545454545456
late,11,2,0.44015276892176075,92,3,1,1,1.0,1.0
late,4,5,0.5073184666673549,132,1,1,1,1.0,0.09090909090909091
late,7,1,0.5483128007439163,117,1,1,1,0.0,0.25
late,5,13,0.30819618299177937,64,1,1,1,1.0,0.025
late,1,5,0.4281745398398364,98,1,3,1,1.0,0.08333333333333333
late,7,1,0.530049053003978,83,3,1,1,1.0,1.0
late,10,1,0.43456812242183174,83,3,1,1,0.0,0.5
late,1,5,0.4484036724462582,83,1,1,1,0.0,0.16666666666666666
late,2,5,0.014968543952965383,159,1,0,1,0.0,0.16666666666666666
late,1,3,0.49925604174451604,98,1,3,1,0.0,0.08333333333333333
late,11,10,0.5000679228910986,132,2,2,1,1.0,0.058823529411764705
late,11,13,0.01861294878584572,64,2,0,1,0.0,0.030303030303030304
late,14,14,0.19753865403076554,101,3,3,1,1.0,1.0
late,1,6,0.46256004185007665,98,1,3,1,0.0,0.08333333333333333
late,7,6,0.46096877623128796,58,1,1,1,0.0,1.0
late,10,6,0.536325053168719,119,2,3,1,1.0,0.16666666666666666
late,5,5,0.41822691047781624,83,1,1,1,0.0,0.5
late,1,13,0.2494191055828406,117,1,3,1,0.0,0.04
late,10,7,0.5060101177862506,21,3,1,1,1.0,0.07142857142857142
late,5,1,0.5158443971658567,98,3,1,1,1.0,1.0
late,5,2,0.517968653088738,98,1,1,1,1.0,1.0
late,10,13,0.6419022755807982,21,2,5,1,1.0,0.016129032258064516
late,10,13,0.25030019305618395,98,2,1,1,0.0,0.2
late,5,2,0.5485867468344909,132,3,1,1,0.0,0.25
late,6,1,0.4870615644794382,98,1,1,1,0.0,0.14285714285714285
late,13,5,0.3897904868995338,98,1,1,1,1.0,0.5
late,1,8,0.2866203412846902,83,1,3,1,1.0,0.16666666666666666
late,7,6,0.4312507160965855,3,1,1,1,0.0,0.5
late,10,2,0.5646212197264754,101,1,1,1,0.0,0.5
late,1,13,0.27434877449273803,152,1,1,1,0.0,0.5
late,11,1,0.4802456034313236,98,2,1,1,1.0,1.0
late,7,13,0.19095111156930522,3,1,1,1,1.0,0.5
late,5,2,0.012912113429888017,136,1,0,1,0.0,0.011494252873563218
late,7,6,0.5154570929082959,117,1,1,1,0.0,0.25
late,13,1,0.47429081575595944,119,1,3,1,1.0,1.0
late,6,6,0.5594938720244814,21,1,3,1,1.0,0.00980392156862745
late,10,1,0.5028785085911431,98,2,1,1,1.0,0.2
late,10,12,0.4161552060908595,164,2,2,1,1.0,1.0
late,2,8,0.3319687108610847,132,1,3,1,0.0,0.05555555555555555
late,8,10,0.4354640681691295,152,3,1,1,0.0,0.16666666666666666
late,1,1,0.4853026508022535,83,1,1,1,0.0,0.16666666666666666
late,8,2,0.5348677267100346,132,3,1,1,1.0,1.0
late,11,1,0.014059315762310396,117,3,0,1,0.0,0.3333333333333333
late,4,8,0.25808564618382274,83,1,3,1,0.0,1.0
late,4,5,0.500849928376441,98,4,1,1,1.0,0.2
late,10,2,0.44403414475683217,83,5,1,1,0.0,0.5
late,11,8,0.4273855774390034,132,2,3,1,0.0,0.058823529411764705
late,10,13,0.20113957044336753,98,2,3,1,0.0,0.2
late,12,13,0.274374287538786,82,3,3,1,0.0,1.0
late,13,13,0.27582019222806636,101,3,1,1,0.0,0.030303030303030304
late,12,3,0.40406901535096806,164,2,3,1,0.0,0.058823529411764705
late,10,5,0.5756259107328169,82,3,3,1,1.0,1.0
late,1,1,0.5562362525985552,159,1,1,1,1.0,0.25
late,2,2,0.506580981472334,117,1,1,1,0.0,1.0
late,12,13,0.1542811269405253,164,2,3,1,0.0,0.058823529411764705
late,11,11,0.568214992339326,64,2,2,1,1.0,0.030303030303030304
late,5,5,0.562608559265139,82,2,3,1,0.0,1.0
late,11,2,0.5631188126196883,117,3,1,1,1.0,0.3333333333333333
late,6,2,0.5134352509904772,83,3,1,1,0.0,1.0
late,4,6,0.010976471799296457,0,4,0,1,0.0,1.0
late,13,5,0.02107056212292307,112,1,0,1,0.0,0.05
late,10,5,0.45390713543395517,95,2,1,1,1.0,0.1111111111111111
late,1,13,0.24538430052034785,0,1,3,1,0.0,0.25
late,6,5,0.01276490987743909,0,1,0,1,0.0,0.16666666666666666
late,13,1,0.5038767618802549,0,3,1,1,0.0,0.3333333333333333
late,5,5,0.491324828613609,0,1,4,1,0.0,1.0
late,9,13,0.2366060167087669,5,2,2,1,0.0,0.047619047619047616
late,6,6,0.5441123176919741,112,2,1,1,1.0,1.0
late,11,7,0.5013155836355312,132,3,3,1,0.0,1.0
late,4,2,0.5681086138907112,122,4,1,1,1.0,0.14285714285714285
late,6,5,0.4670894316540129,152,2,1,1,1.0,0.2
late,10,2,0.5023010767405153,34,2,1,1,0.0,0.14285714285714285
late,5,6,0.5229321617028561,122,1,1,1,0.0,0.08333333333333333
late,7,6,0.4912015447265409,0,1,1,1,0.0,0.25
late,1,1,0.5668637214801232,104,1,1,1,0.0,0.14285714285714285
late,10,13,0.2607071932791493,21,3,1,1,0.0,0.07142857142857142
late,14,3,0.4774474880945348,152,3,3,1,0.0,1.0
late,3,10,0.42474180277751494,105,2,2,1,1.0,0.16666666666666666
late,12,13,0.19004187520837645,5,2,2,1,0.0,0.5
late,10,3,0.529814107254468,34,2,3,1,0.0,0.14285714285714285
late,1,14,0.2802787758309553,101,1,1,1,1.0,0.008771929824561403
late,9,10,0.53167171976635,5,2,4,1,0.0,0.047619047619047616
late,11,1,0.49570334846038683,157,2,2,1,0.0,0.023809523809523808
late,5,13,0.019661452224952962,112,1,0,1,0.0,0.03225806451612903
late,6,6,0.5483790773048886,152,4,2,1,0.0,1.0
late,12,14,0.28909523136415266,12,2,1,1,0.0,1.0
late,13,6,0.45134276494328673,157,1,1,1,0.0,0.047619047619047616
late,7,10,0.41855425843687344,157,1,2,1,0.0,0.14285714285714285
late,10,13,0.2557780160465242,157,5,1,1,1.0,1.0
late,9,3,0.4834824427427337,5,2,3,1,0.0,0.047619047619047616
late,5,10,0.4914778751987237,101,1,5,1,0.0,0.045454545454545456
late,1,3,0.567736957230817,157,1,1,1,1.0,0.01639344262295082
late,12,8,0.32999135426206105,152,2,3,1,0.0,1.0
late,10,10,0.5930782762501248,157,2,5,1,0.0,0.029411764705882353
late,10,13,0.20248255331519768,152,3,2,1,0.0,1.0
late,11,13,0.5883708020259381,157,2,4,1,1.0,0.023809523809523808
late,4,6,0.4016086815523969,34,1,3,1,0.0,0.3333333333333333
late,10,9,0.48164614955560475,5,4,2,1,1.0,1.0
late,6,1,0.49802917355552057,152,2,1,1,1.0,0.2
late,4,13,0.24072786746070546,157,1,1,1,0.0,0.09090909090909091
